uap_id,datetime,city,state_code,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,rounded_dt,date_str,hour_str,weather_cloud,weather_temp_f,weather_condition,condition_groups
60047,2012-10-11 08:00:00,angola,IN,in,us,cigar,7200.0,2 hours,4 objects metalic reflecting from rising sun in the east&#44 then witnessed what looked to be 7 more objects in a straight line. Then hear,10/30/2012,41.6347222,-84.9994444,2012-10-11 08:00:00,2012-10-11,8,3.0,41.7,Sunny,Clear
60048,2012-10-11 14:06:00,yakima,WA,wa,us,unknown,0.0,10,Far off object moving east to west in north yakima county between the yakima training center and the yakima river rec area.,10/30/2012,46.6022222,-120.5047222,2012-10-11 14:00:00,2012-10-11,14,0.0,69.6,Sunny,Clear
60050,2012-10-11 19:30:00,arbutus,MD,md,us,light,300.0,5 minutes,Moving star and strange man,10/30/2012,39.2544444,-76.7002778,2012-10-11 20:00:00,2012-10-11,20,6.0,50.0,Clear,Clear
60049,2012-10-11 19:30:00,forty fort,PA,pa,us,fireball,720.0,12 minutes,Slow moving bright light,10/30/2012,41.2788889,-75.8786111,2012-10-11 20:00:00,2012-10-11,20,3.0,45.4,Clear,Clear
60051,2012-10-11 19:45:00,saratoga springs,NY,ny,us,circle,300.0,5 minutes,Brightly lit object&#44 twice the size of a planet&#44  traversed the night sky&#44 dimmed&#44 and disappeared from view.((NUFORC Note:  ISS? PD)),10/30/2012,43.0830556,-73.785,2012-10-11 20:00:00,2012-10-11,20,7.0,43.1,Clear,Clear
60052,2012-10-11 20:00:00,nanticoke,PA,pa,us,diamond,60.0,~1 minute,UFO sighted over Nanticoke PA,10/30/2012,41.2052778,-76.0052778,2012-10-11 20:00:00,2012-10-11,20,2.0,43.8,Clear,Clear
60053,2012-10-11 20:30:00,las cruces,NM,nm,us,fireball,120.0,1-2 minutes,4 fireballs side by side,10/30/2012,32.3122222,-106.7777778,2012-10-11 20:00:00,2012-10-11,20,3.0,71.9,Clear,Clear
60054,2012-10-11 20:42:00,ravensdale,WA,wa,us,triangle,10.0,10 seconds,Driving on kent kangley road I observed a triangle arrangement of lights hovering about 100 feet off the ground.  The lights were multi,10/30/2012,47.3525000,-121.9825,2012-10-11 21:00:00,2012-10-11,21,13.0,50.7,Clear,Clear
60055,2012-10-11 21:00:00,levittown,PA,pa,us,diamond,60.0,1 minute,About 9:00 pm&#44 Oct. 11&#44 2012&#44 driving home I first heard strange high-pitched siren-like sound&#44 and rolled down my window to hear what,10/30/2012,40.1550000,-74.8291667,2012-10-11 21:00:00,2012-10-11,21,1.0,47.8,Clear,Clear
60056,2012-10-11 21:01:00,phoenix,AZ,az,us,sphere,30.0,30 seconds,10/11/12  Phoenix&#44 AZ  Sphere  30 sec   Yellowish-orange flashing sphere seen by myself        10/12/12,10/30/2012,33.4483333,-112.0733333,2012-10-11 21:00:00,2012-10-11,21,13.0,73.9,Clear,Clear
60057,2012-10-11 22:15:00,blue island,IL,il,us,circle,45.0,45 seconds,Red circular object surrounded by yellow glow flying w/no sound quickly coming out of east turning southbound,10/30/2012,41.6572222,-87.68,2012-10-11 22:00:00,2012-10-11,22,79.0,49.1,Cloudy,Cloudy
66361,2013-10-11 01:00:00,saginaw,MI,mi,us,chevron,4.0,4 seconds,10 or so dimly lit white lights in a large arrow shape formation moving at high rate of speed.,10/14/2013,43.4194444,-83.9508333,2013-10-11 01:00:00,2013-10-11,1,4.0,48.3,Clear,Clear
,2013-10-11 03:00:00,hamilton (canada),,on,ca,cylinder,3600.0,0300:0400,Enlarged still frame pics of the video show strage shapes and strange colors.,10/23/2013,43.25,-79.833333,2013-10-11 03:00:00,2013-10-11,3,3.0,52.7,Clear,Clear
66362,2013-10-11 06:13:00,ankeny,IA,ia,us,circle,120.0,2 minutes,Two slow moving star-like objects suddenly accelerated to light speed heading towards Jupiter,10/14/2013,41.7297222,-93.6055556,2013-10-11 06:00:00,2013-10-11,6,35.0,55.4,Partly cloudy,Cloudy
66363,2013-10-11 09:05:00,palm beach gardens,FL,fl,us,light,15.0,10-15 seconds,Five orange flying objects in the nights sky and no sound.,10/14/2013,26.8230556,-80.1388889,2013-10-11 09:00:00,2013-10-11,9,0.0,80.2,Sunny,Clear
,2013-10-11 16:01:00,pickering (canada),,on,ca,circle,300.0,5 minutes,Glowing blue sphere in Ontario&#44 Canada.,1/30/2014,43.866667,-79.033333,2013-10-11 16:00:00,2013-10-11,16,0.0,65.7,Sunny,Clear
66364,2013-10-11 16:35:00,kalamazoo,MI,mi,us,fireball,600.0,~10 minutes,Massive caravan of a hundred red/orange fireballs moving from west to east at a steady rate in formation for at least ten minutes.,10/14/2013,42.2916667,-85.5872222,2013-10-11 17:00:00,2013-10-11,17,0.0,66.7,Sunny,Clear
66365,2013-10-11 19:00:00,lawrence,KS,ks,us,unknown,240.0,2-4 minutes,Silent blue and white lights of craft object change color&#44 approach myself and boyfriend&#44 before changing into buzzing&#44 everyday plane,10/14/2013,38.9716667,-95.235,2013-10-11 19:00:00,2013-10-11,19,9.0,69.1,Clear,Clear
66366,2013-10-11 19:00:00,rittman,OH,oh,us,light,0.0,,7 streaks of light in the sky.  ((NUFORC Note:  Photo shows six contrails in the evening sky.  PD)),10/14/2013,40.9780556,-81.7822222,2013-10-11 19:00:00,2013-10-11,19,39.0,60.3,Partly cloudy,Cloudy
,2013-10-11 19:20:00,north cincinnati,,oh,,fireball,600.0,10 minutes,Some sort of fireball came down from the sky very rapidly soon to turn into 3 flying disc that where lit up (clearly not stars) they se,10/14/2013,39.103118,-84.51202,2013-10-11 19:00:00,2013-10-11,19,3.0,66.3,Sunny,Clear
66367,2013-10-11 19:33:00,winterhaven,CA,ca,us,light,0.0,,Saw up to 5 orbs in the sky at about 1900 hours. Went on for a while. 3 in the formation of a triangle and one quite a distance from th,10/14/2013,32.7394444,-114.6338889,2013-10-11 20:00:00,2013-10-11,20,0.0,74.7,Clear,Clear
66368,2013-10-11 19:50:00,essex junction,VT,vt,us,light,60.0,60 seconds,4 or 5 Orange Lights in Vermont Sky,10/14/2013,44.4905556,-73.1113889,2013-10-11 20:00:00,2013-10-11,20,0.0,54.4,Clear,Clear
,2013-10-11 20:00:00,beaverdam (canada),,nb,ca,changing,0.0,all night,Approx. 6 hours,10/14/2013,54.203611,-110.306667,2013-10-11 20:00:00,2013-10-11,20,34.0,39.6,Partly cloudy,Cloudy
66369,2013-10-11 20:00:00,cincinnati,OH,oh,us,circle,300.0,4-5 minutes,Glowing Orange Fireball/Lights Seen at Turpin HS Football Game.,2/21/2014,39.1619444,-84.4569444,2013-10-11 20:00:00,2013-10-11,20,5.0,62.4,Clear,Clear
66370,2013-10-11 20:00:00,cincinnati,OH,oh,us,circle,300.0,4-5 minutes,Glowing Orange Fireball/Lights Seen at Turpin HS Football Game.,2/21/2014,39.1619444,-84.4569444,2013-10-11 20:00:00,2013-10-11,20,5.0,62.4,Clear,Clear
66369,2013-10-11 20:00:00,cincinnati,OH,oh,us,fireball,240.0,4 minutes,Cincinnati fire ball in the sky?,10/14/2013,39.1619444,-84.4569444,2013-10-11 20:00:00,2013-10-11,20,5.0,62.4,Clear,Clear
66370,2013-10-11 20:00:00,cincinnati,OH,oh,us,fireball,240.0,4 minutes,Cincinnati fire ball in the sky?,10/14/2013,39.1619444,-84.4569444,2013-10-11 20:00:00,2013-10-11,20,5.0,62.4,Clear,Clear
66371,2013-10-11 20:00:00,naples,FL,fl,us,light,7200.0,few hours,Circle of Different color flashing light over gulf in naples,10/14/2013,26.1416667,-81.795,2013-10-11 20:00:00,2013-10-11,20,3.0,79.3,Clear,Clear
66372,2013-10-11 20:00:00,saginaw,MI,mi,us,unknown,0.0,,4 orange bright lights close together that  can speed up and slow down quickly&#44 our aircraft cannot.,10/23/2013,43.4194444,-83.9508333,2013-10-11 20:00:00,2013-10-11,20,0.0,55.8,Clear,Clear
,2013-10-11 20:15:00,bonaie,,ga,,light,300.0,3-5 minutes,15-25 red/orange lights moving at a low altitude in the same pattern with no sound at all.,10/14/2013,32.543889,-83.596111,2013-10-11 20:00:00,2013-10-11,20,0.0,69.2,Clear,Clear
66373,2013-10-11 20:15:00,cincinnati,OH,oh,us,fireball,60.0,1 minute,3 fireball type objects close to downtown Cincinnati.,10/14/2013,39.1619444,-84.4569444,2013-10-11 20:00:00,2013-10-11,20,5.0,62.4,Clear,Clear
66374,2013-10-11 20:15:00,union,KY,ky,us,fireball,300.0,5 minutes,amber fireball descending&#44splits into 3 objects&#44stops&#44they hover above ground with erratic movements,10/23/2013,38.9458333,-84.6805556,2013-10-11 20:00:00,2013-10-11,20,3.0,63.2,Clear,Clear
66375,2013-10-11 20:20:00,hubbardston,MA,ma,us,fireball,60.0,1 minute,4 orange orbs zig zgging across the sky.  Quick movements forward and aft and side to side.,10/14/2013,42.4736111,-72.0066667,2013-10-11 20:00:00,2013-10-11,20,24.0,52.2,Clear,Clear
66376,2013-10-11 20:45:00,covington,GA,ga,us,light,300.0,5 minutes,Saw a bunch of low-altitude lights drifting overhead.,10/14/2013,33.5966667,-83.8602778,2013-10-11 21:00:00,2013-10-11,21,0.0,62.8,Clear,Clear
66378,2013-10-11 21:00:00,drexel,OH,oh,us,sphere,180.0,3 minutes,Blue white streak in sky&#44 2 orange orbs splitting. seems like it landed.,10/14/2013,39.7463889,-84.2866667,2013-10-11 21:00:00,2013-10-11,21,7.0,57.7,Clear,Clear
66377,2013-10-11 21:00:00,fayetteville,NY,ny,us,chevron,90.0,90 seconds,Brilliant slow moving light in fayetteville ny.,10/14/2013,43.0297222,-76.0047222,2013-10-11 21:00:00,2013-10-11,21,0.0,48.7,Clear,Clear
66380,2013-10-11 22:00:00,jupiter,FL,fl,us,light,900.0,15 minutes,Groups of glowing orange objects moving randomly from east to west over Jupiter Inlet area at approximately 10:00 pm Oct 11&#44 2013.,10/14/2013,26.9338889,-80.0944444,2013-10-11 22:00:00,2013-10-11,22,0.0,77.6,Clear,Clear
66379,2013-10-11 22:00:00,melbourne,FL,fl,us,sphere,300.0,5 minutes,At or around 22:00 hours my Mother called me outside to look at something My Father and I walked out the front door and observed a larg,10/14/2013,28.0833333,-80.6083333,2013-10-11 22:00:00,2013-10-11,22,45.0,76.6,Partly cloudy,Cloudy
66381,2013-10-11 22:08:00,dresser,WI,wi,us,sphere,60.0,1 minutes,Large Orange Sphere over Polk county Wisconsin.,10/14/2013,45.3561111,-92.6333333,2013-10-11 22:00:00,2013-10-11,22,75.0,60.2,Patchy rain possible,Rain
66382,2013-10-11 22:10:00,lombard,IL,il,us,formation,60.0,1 minute,5-8 orange lights over suburban Chicago,10/14/2013,41.8800000,-88.0077778,2013-10-11 22:00:00,2013-10-11,22,0.0,62.5,Clear,Clear
,2013-10-11 22:18:00,windsor (canada),,on,ca,light,300.0,3-5 minutes,5 orange lights seen in sky over windsor.,10/14/2013,45.583333,-72.0,2013-10-11 22:00:00,2013-10-11,22,1.0,49.5,Clear,Clear
,2013-10-11 22:53:00,shelby township,,mi,,changing,0.0,6,Strange lights&#44 Michigan night sky 10:53 PM.,10/14/2013,42.670782,-83.032993,2013-10-11 23:00:00,2013-10-11,23,10.0,54.6,Clear,Clear
66383,2013-10-11 23:00:00,north canton,OH,oh,us,fireball,10.0,10 seconds,Fireball over the Strip.,10/14/2013,40.8758333,-81.4025,2013-10-11 23:00:00,2013-10-11,23,16.0,54.2,Clear,Clear
66384,2013-10-11 23:15:00,pinckney,MI,mi,us,fireball,2.0,2 seconds,Large orange fireball observed over Hell&#44 Michigan&#44 traveling from due south to due north directly overhead.,10/14/2013,42.4566667,-83.9463889,2013-10-11 23:00:00,2013-10-11,23,5.0,52.0,Clear,Clear
49318,2010-10-01 00:00:00,delray beach,FL,fl,us,other,180.0,3 mins.,Bright white light&#44 shimmering green then red,11/21/2010,26.4611111,-80.0730556,2010-10-01 00:00:00,2010-10-01,0,0.0,74.7,Clear,Clear
49319,2010-10-01 06:25:00,aripeka,FL,fl,us,light,8.0,8 sec,White light (star) traveling very fast in sky.,11/21/2010,28.4319444,-82.6644444,2010-10-01 06:00:00,2010-10-01,6,10.0,71.2,Clear,Clear
49320,2010-10-01 07:00:00,chico,CA,ca,us,unknown,0.0,daily,different shaped craft seen nightly from my front porch>more than 1  ((NUFORC Note:  Twinkling stars&#44 we suspect.  PD)),1/5/2011,39.7286111,-121.8363889,2010-10-01 07:00:00,2010-10-01,7,13.0,66.1,Clear,Clear
,2010-10-01 08:03:00,james island,,sc,,triangle,120.0,2 minutes (driving on the,10/1/10    James Island Connector Vshaped aircraft hovering over the JI Connector at 8: 12 pm,11/21/2010,32.753472,-79.952845,2010-10-01 08:00:00,2010-10-01,8,10.0,69.3,Sunny,Clear
49321,2010-10-01 08:30:00,middleton,WI,wi,us,other,180.0,3 minutes ?,Glowing orange barrel-shaped objects in sky over town of Middleton&#44 WI,11/21/2010,43.0972222,-89.5041667,2010-10-01 08:00:00,2010-10-01,8,32.0,54.3,Partly cloudy,Cloudy
49322,2010-10-01 09:30:00,spotsylvania,VA,va,us,circle,1800.0,30 minutes,blue&#44 red&#44 green&#44 and bright white light hovering over field near Thornburg Va food lion.,4/3/2011,38.2008333,-77.5894444,2010-10-01 10:00:00,2010-10-01,10,19.0,66.2,Sunny,Clear
49323,2010-10-01 10:05:00,seattle,WA,wa,us,unknown,0.0,ongoing,Voices that sound human but not human and being that are not human and humans that are NOT Human,9/24/2012,47.6063889,-122.3308333,2010-10-01 10:00:00,2010-10-01,10,2.0,69.9,Sunny,Clear
,2010-10-01 10:20:00,sterling heights/utica border,,mi,,sphere,300.0,5 min,5 glowing orange orbs/no sound/ rising in sky and heading south west then dissapearing within 5 min,11/21/2010,43.10729,-75.129221,2010-10-01 10:00:00,2010-10-01,10,59.0,59.4,Patchy rain possible,Rain
49324,2010-10-01 12:16:00,waxahachie,TX,tx,us,disk,1.0,1 second,Disk Shaped Object photographed near Waxahachie Texas,11/21/2010,32.3863889,-96.8480556,2010-10-01 12:00:00,2010-10-01,12,0.0,80.8,Sunny,Clear
49325,2010-10-01 16:30:00,dallas,TX,tx,us,other,15.0,brief,Soundless hovering airplane,11/21/2010,32.7833333,-96.8,2010-10-01 16:00:00,2010-10-01,16,0.0,81.5,Sunny,Clear
49326,2010-10-01 18:30:00,strasburg,VA,va,us,cigar,300.0,5 mins,2 cigar shaped white objects viewed in Shenandoah Valley&#44 VA,11/21/2010,38.9886111,-78.3588889,2010-10-01 18:00:00,2010-10-01,18,0.0,59.0,Sunny,Clear
49327,2010-10-01 19:45:00,fayetteville,NC,nc,us,light,300.0,5 min,FAST RED LIGHT WITH SLOWER BUT LARGER WHITE LIGHTS FALLING,11/21/2010,35.0525000,-78.8786111,2010-10-01 20:00:00,2010-10-01,20,0.0,62.9,Clear,Clear
49328,2010-10-01 20:45:00,brunswick,OH,oh,us,triangle,600.0,10 min,Triangle craft with bright light changes colors and moves like helicopter.,11/21/2010,41.2380556,-81.8419444,2010-10-01 21:00:00,2010-10-01,21,7.0,52.0,Clear,Clear
49329,2010-10-01 21:00:00,arlington,WA,wa,us,oval,300.0,5 minutes,Blue and red jelly bean shaped craft&#44 hovering over Arlington Airport&#44 Washington State.,6/8/2012,48.1988889,-122.1238889,2010-10-01 21:00:00,2010-10-01,21,3.0,56.5,Clear,Clear
,2010-10-01 21:00:00,pittsburgh area,,pa,,oval,0.0,,I79 sighting of hovering white object,11/21/2010,40.519024,-79.86951,2010-10-01 21:00:00,2010-10-01,21,2.0,51.4,Clear,Clear
,2010-10-01 21:00:00,saskatoon (canada),,sk,ca,changing,60.0,30-60 seconds,hazy yellow-orange light(s) that changed shape and moved fluidly,11/21/2010,52.133333,-106.666667,2010-10-01 21:00:00,2010-10-01,21,7.0,46.0,Clear,Clear
49331,2010-10-01 23:00:00,corona,CA,ca,us,unknown,30.0,30 seconds,Star igniting accelerating and leaving a light beam behind.,4/18/2014,33.8752778,-117.5655556,2010-10-01 23:00:00,2010-10-01,23,5.0,69.8,Clear,Clear
49330,2010-10-01 23:00:00,rock spring,GA,ga,us,light,300.0,5 minutes,Fast flying glowing light.,11/21/2010,34.8241667,-85.2427778,2010-10-01 23:00:00,2010-10-01,23,0.0,57.9,Clear,Clear
,2011-10-01 00:00:00,cabot/lonoke,,ar,,circle,3600.0,1+ hrs,A bright object sighted above our house that moves back and forth slowly and hovers.  ((NUFORC Note:  Possible star?  PD)),10/10/2011,34.974532,-92.016534,2011-10-01 00:00:00,2011-10-01,0,0.0,59.1,Clear,Clear
,2011-10-01 00:00:00,staten island (over),,ny,,unknown,600.0,10 minutes,Huge bright fireball descends over Staten Island.,12/12/2011,40.579532,-74.150201,2011-10-01 00:00:00,2011-10-01,0,60.0,59.6,Cloudy,Cloudy
53558,2011-10-01 00:00:00,vancouver,WA,wa,us,light,0.0,,My sister cousin and mydelf saw UFO&#39s in the sky driving home &#33&#33&#33&#33&#33 SO scary &#33,10/10/2011,45.6388889,-122.6602778,2011-10-01 00:00:00,2011-10-01,0,24.0,51.4,Clear,Clear
,2011-10-01 00:53:00,thunder bay (canada),,on,ca,other,5.0,4-5 seconds,0:53 or 12:53 am EST&#44 Saturday October 1st 2011&#44 Thunder Bay&#44 ON&#44 T like figure&#44 4 seconds&#44 dim orange lights&#44 silent  500 Lights On Ob,10/10/2011,48.4,-89.233333,2011-10-01 01:00:00,2011-10-01,1,9.0,38.4,Clear,Clear
,2011-10-01 05:30:00,alligator point,,fl,,unknown,7200.0,2 hours,Bright multicolored object with flashing red&#44 blue&#44 green and white lights&#44 stationary in sky.  ((NUFORC Note:  Twinkling star?  PD)),10/10/2011,29.807988,-84.859352,2011-10-01 06:00:00,2011-10-01,6,0.0,61.7,Clear,Clear
53559,2011-10-01 06:00:00,san benito,TX,tx,us,triangle,10.0,10 secunds,south texas 1 oct. v shaped silent object traveling south east dim white lights,10/10/2011,26.1322222,-97.6308333,2011-10-01 06:00:00,2011-10-01,6,8.0,77.5,Clear,Clear
53560,2011-10-01 09:30:00,brownwood,TX,tx,us,unknown,1500.0,25 min,Orange lights with blinking white lights swarming around.,10/10/2011,31.7091667,-98.9908333,2011-10-01 10:00:00,2011-10-01,10,2.0,73.5,Sunny,Clear
53561,2011-10-01 13:00:00,clinton,MS,ms,us,circle,300.0,5 mins.,Jet and object flying side by side,10/10/2011,32.3413889,-90.3216667,2011-10-01 13:00:00,2011-10-01,13,0.0,73.7,Sunny,Clear
53562,2011-10-01 15:00:00,boise,ID,id,us,unknown,0.0,,UFO Gowen Field october 1st 2011,10/10/2011,43.6136111,-116.2025,2011-10-01 15:00:00,2011-10-01,15,7.0,85.6,Sunny,Clear
53563,2011-10-01 16:00:00,goshen,CA,ca,us,oval,60.0,1 minute,Bright round light in sky moving slowly,10/10/2011,36.3511111,-119.4191667,2011-10-01 16:00:00,2011-10-01,16,7.0,87.8,Sunny,Clear
,2011-10-01 17:00:00,carrieres sous poissy (france),,,,cigar,180.0,3 minutes,Huge grey cylinder rotating going down to my house from high altitude with no noise,12/12/2011,48.945484,2.037356,2011-10-01 17:00:00,2011-10-01,17,0.0,78.3,Sunny,Clear
53566,2011-10-01 20:00:00,jacksonville,FL,fl,us,unknown,0.0,every night,Fleets holding position,10/25/2011,30.3319444,-81.6558333,2011-10-01 20:00:00,2011-10-01,20,0.0,64.5,Clear,Clear
53564,2011-10-01 20:00:00,linn (outside of),MO,mo,us,unknown,5.0,5 seconds,Huge green flashing light low to the ground in missouri,5/13/2012,38.4858333,-91.8502778,2011-10-01 20:00:00,2011-10-01,20,0.0,54.0,Clear,Clear
53565,2011-10-01 20:00:00,wilmington,NC,nc,us,triangle,300.0,2-5 minutes,Triangle... very dim lights&#44 no noise&#44 around all outer edges&#44 moving slowly&#44 very low... went out of sight over UNCW campus,10/10/2011,34.2255556,-77.945,2011-10-01 20:00:00,2011-10-01,20,3.0,55.8,Clear,Clear
53567,2011-10-01 20:15:00,cincinnati,OH,oh,us,sphere,900.0,15 min.,2 Glowing spheres over Cincinnati,10/10/2011,39.1619444,-84.4569444,2011-10-01 20:00:00,2011-10-01,20,41.0,48.6,Partly cloudy,Cloudy
53568,2011-10-01 20:30:00,palatine,IL,il,us,light,90.0,90 sec,Orange and Red light,10/10/2011,42.1102778,-88.0341667,2011-10-01 20:00:00,2011-10-01,20,0.0,48.4,Clear,Clear
53569,2011-10-01 21:00:00,hamburg,CA,ca,us,light,300.0,5 minutes,Extremely bright twin lights in night sky - moved off in unison.,5/29/2012,41.7830556,-123.0591667,2011-10-01 21:00:00,2011-10-01,21,30.0,51.1,Partly cloudy,Cloudy
53570,2011-10-01 21:20:00,carlsbad,CA,ca,us,fireball,10.0,10 seconds,I was driving south on the 5 Freeway this evening.  I was passing Canon Road in Carlsbad&#44 San Diego County&#44 California.  I saw 3 bright,10/10/2011,33.1580556,-117.3497222,2011-10-01 21:00:00,2011-10-01,21,4.0,67.6,Clear,Clear
53571,2011-10-01 21:43:00,kansas city,MO,mo,us,fireball,45.0,45 seconds,Unusual fireball-like orb moving in the sky&#44 and suddenly disappears,10/10/2011,39.0997222,-94.5783333,2011-10-01 22:00:00,2011-10-01,22,0.0,53.2,Clear,Clear
53572,2011-10-01 21:43:00,kansas city,MO,mo,us,fireball,45.0,45 seconds,Unusual fireball-like orb moving in the sky&#44 and suddenly disappears,10/10/2011,39.0997222,-94.5783333,2011-10-01 22:00:00,2011-10-01,22,0.0,53.2,Clear,Clear
53571,2011-10-01 21:43:00,kansas city,MO,mo,us,fireball,60.0,60 seconds,Orange fireball crosses the sky in Kansas City.,10/10/2011,39.0997222,-94.5783333,2011-10-01 22:00:00,2011-10-01,22,0.0,53.2,Clear,Clear
53572,2011-10-01 21:43:00,kansas city,MO,mo,us,fireball,60.0,60 seconds,Orange fireball crosses the sky in Kansas City.,10/10/2011,39.0997222,-94.5783333,2011-10-01 22:00:00,2011-10-01,22,0.0,53.2,Clear,Clear
53573,2011-10-01 21:50:00,tenino,WA,wa,us,light,180.0,2-3 minutes,Orange ball of light hovers and then ascends and suddenly disappears,10/10/2011,46.8569444,-122.8516667,2011-10-01 22:00:00,2011-10-01,22,46.0,50.5,Partly cloudy,Cloudy
53574,2011-10-01 22:00:00,mccomb,MS,ms,us,rectangle,10.0,10 seconds,On a clear night while laying on a table witnessed a silent rectangle fully visible craft cross the sky aprrox.500&quot; over trees,10/19/2011,31.2436111,-90.4530556,2011-10-01 22:00:00,2011-10-01,22,0.0,58.9,Clear,Clear
,2011-10-01 22:50:00,bluffton,,sc,,chevron,0.0,ongoing,Large white light with blue triangular glow sighted in Bluffton&#44 SC sky,10/10/2011,32.237147,-80.860387,2011-10-01 23:00:00,2011-10-01,23,0.0,59.2,Clear,Clear
53575,2011-10-01 23:00:00,fond du lac (crooked lake),WI,wi,us,light,0.0,,I witnessed a ball of light come out of the forest behind crooked lake.  The object was bright white and would flash on and off.  The o,3/27/2014,43.7730556,-88.4469444,2011-10-01 23:00:00,2011-10-01,23,0.0,44.0,Clear,Clear
,2011-10-01 23:00:00,greenville area,,sc,,light,14400.0,3-4 hrs,Red&#44 blue&#44 white lights seen hovering in the sky in the vicinity of the Anderson/Greenville area. ((NUFORC Note:  Possible star??  PD)),10/10/2011,34.818831,-82.412391,2011-10-01 23:00:00,2011-10-01,23,1.0,47.5,Clear,Clear
53576,2011-10-01 23:11:00,conyers,GA,ga,us,light,3600.0,an hour or so,I see this almost every night when i go outside at the same time. it is this light that changes from hreen to blue to red.  ((Starr??)),10/10/2011,33.6675000,-84.0177778,2011-10-01 23:00:00,2011-10-01,23,0.0,49.8,Clear,Clear
,2011-10-01 23:30:00,captiva island,,fl,,fireball,60.0,60 seconds,On Saturday night&#44 October 1&#44 2011 we observed a level fly by of what looked like an aircraft on fire. It seemed low in the sky&#44 under,10/10/2011,26.527578,-82.194817,2011-10-02 00:00:00,2011-10-02,0,0.0,71.6,Clear,Clear
,2011-10-01 23:41:00,bluffton,,sc,,unknown,20.0,20 seconds,Ball of red/yellow light followed by a trail of fire falls to earth in or around Bluffton&#44 SC,10/10/2011,32.237147,-80.860387,2011-10-02 00:00:00,2011-10-02,0,0.0,58.1,Clear,Clear
53577,2011-10-01 23:57:00,homestead,FL,fl,us,formation,35.0,35 seconds,I am familiar with several types of planes&#44  I worked at a NY airport for a number of years and I am a fan of military planes&#44 this sig,10/10/2011,25.4683333,-80.4777778,2011-10-02 00:00:00,2011-10-02,0,24.0,79.0,Clear,Clear
