bf_id,uap_id,city,state_code,geohash_6,geohash_7_bf,geohash_7_uap,latitude_bf,longitude_bf,latitude_uap,longitude_uap,full_date_bf,full_date_uap,date_diff_days,year_bf,year_uap,distance_meters,proximity_score,proximity_rank
3683,14945,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2000-09-05,3170,1992,2000,4.0,10.32,267.0
3683,15054,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2000-09-18,3183,1992,2000,4.0,10.28,268.0
16823,9751,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1998-04-07,3160,2006,1998,36.0,10.28,268.0
16823,9716,lake wales,FL,dhvyxr,dhvyxrr,dhvyxrn,27.9013,-81.58581,27.9011111,-81.5861111,2006-12-01,1998-03-26,3172,2006,1998,36.0,10.25,269.0
1586,5486,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,1990-11-15,3198,1999,1990,1.0,10.24,270.0
1036,21992,kernville,CA,9q7g3h,9q7g3hv,9q7g3hv,35.75472,-118.4244,35.7547222,-118.4244444,1994-08-01,2003-05-25,3219,1994,2003,4.0,10.18,271.0
12732,64172,mulberry,FL,dhvwww,dhvwwwh,dhvwwwh,27.89469,-81.9742,27.895,-81.9736111,2004-10-12,2013-07-05,3188,2004,2013,67.0,10.14,272.0
7815,58764,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2012-08-11,3287,2003,2012,0.0,9.99,273.0
3585,48752,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2010-08-17,3303,2001,2010,2.0,9.95,274.0
12587,8931,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,1997-06-30,3255,1988,1997,66.0,9.95,274.0
51044,32779,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-07-14,3287,2015,2006,24.0,9.95,274.0
5137,52600,ontonagon,MI,f026xs,f026xse,f026xse,46.87111,-89.31389,46.8711111,-89.3138889,2002-07-20,2011-08-04,3302,2002,2011,0.0,9.95,274.0
51044,32753,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-07-12,3289,2015,2006,24.0,9.94,275.0
51044,32637,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-06-28,3303,2015,2006,24.0,9.9,276.0
3766,48687,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2010-08-13,3297,2001,2010,54.0,9.86,277.0
3585,49376,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2010-10-05,3352,2001,2010,2.0,9.82,278.0
3683,16265,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2001-03-14,3360,1992,2001,4.0,9.79,279.0
3766,49033,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2010-09-07,3322,2001,2010,54.0,9.79,279.0
7548,62230,woodville,TX,9vkz5d,9vkz5d2,9vkz5d2,30.775,-94.41528,30.775,-94.4152778,2003-12-12,2013-02-26,3364,2003,2013,0.0,9.79,279.0
6513,59354,cogar,OK,9y61nb,9y61nbr,9y61nbr,35.33389,-98.13028,35.3338889,-98.1302778,2003-06-13,2012-09-06,3373,2003,2012,0.0,9.76,280.0
51044,32201,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-05-02,3360,2015,2006,24.0,9.75,281.0
51044,32203,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-05-02,3360,2015,2006,24.0,9.75,281.0
2779,5353,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1990-06-01,3393,1981,1990,1.0,9.71,282.0
7815,61368,russellville,AR,9ymb8w,9ymb8wn,9ymb8wn,35.27833,-93.13361,35.2783333,-93.1336111,2003-08-12,2012-12-15,3413,2003,2012,0.0,9.66,283.0
2779,5389,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1990-07-01,3423,1981,1990,1.0,9.63,284.0
27089,14019,sullivan,MO,9yz1me,9yz1mee,9yz1mee,38.2081,-91.16042,38.2080556,-91.1602778,2009-10-15,2000-04-22,3463,2009,2000,13.0,9.51,285.0
51044,31396,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2006-01-09,3473,2015,2006,24.0,9.46,286.0
3683,17449,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2001-08-16,3515,1992,2001,4.0,9.4,287.0
7548,65022,woodville,TX,9vkz5d,9vkz5d2,9vkz5d2,30.775,-94.41528,30.775,-94.4152778,2003-12-12,2013-08-12,3531,2003,2013,0.0,9.37,288.0
4885,56231,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,2012-04-01,3531,2002,2012,0.0,9.37,288.0
3766,50983,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2011-03-23,3519,2001,2011,54.0,9.3,289.0
3585,51604,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2011-06-04,3594,2001,2011,2.0,9.22,290.0
1586,44362,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2009-07-03,3607,1999,2009,1.0,9.19,291.0
1586,44676,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2009-07-20,3624,1999,2009,1.0,9.15,292.0
1036,26179,kernville (8 miles north of),CA,9q7g3h,9q7g3hv,9q7g3hv,35.75472,-118.4244,35.7547222,-118.4244444,1994-08-01,2004-07-17,3638,1994,2004,4.0,9.11,293.0
7062,66478,catoosa,OK,9y7vv7,9y7vv7b,9y7vv7b,36.18889,-95.74556,36.1888889,-95.7455556,2003-10-09,2013-10-15,3659,2003,2013,0.0,9.07,294.0
10091,6558,joyce,WA,c281b7,c281b74,c281b7h,48.1368,-123.7349,48.1366667,-123.7327778,2004-10-11,1995-01-25,3547,2004,1995,158.0,9.04,295.0
1586,45372,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2009-09-11,3677,1999,2009,1.0,9.03,296.0
3585,52979,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2011-08-26,3677,2001,2011,2.0,9.03,296.0
2558,17548,shingletown,CA,9r1q67,9r1q677,9r1q677,40.4925,-121.8881,40.4925,-121.8880556,1991-08-01,2001-08-25,3677,1991,2001,4.0,9.02,297.0
3766,52638,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2011-08-06,3655,2001,2011,54.0,8.98,298.0
919,32516,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2006-06-14,3717,1996,2006,3.0,8.94,299.0
4760,55469,kenton,OH,dphx1r,dphx1r5,dphx1rt,40.6445,-83.6118,40.6469444,-83.6097222,2002-07-18,2012-02-03,3487,2002,2012,323.0,8.9,300.0
919,32681,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2006-07-04,3737,1996,2006,3.0,8.89,301.0
28008,14155,ottawa,WI,dp9h7r,dp9h7r3,dp9h7r8,42.97569,-88.44846,42.9761111,-88.4497222,2010-07-05,2000-05-16,3702,2010,2000,113.0,8.78,302.0
35596,19408,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,2002-06-10,3641,2012,2002,195.0,8.77,303.0
3683,19964,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2002-08-10,3874,1992,2002,4.0,8.6,304.0
1586,47264,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2010-05-01,3909,1999,2010,1.0,8.54,305.0
3683,20398,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2002-09-19,3914,1992,2002,4.0,8.52,306.0
3683,20463,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2002-09-28,3923,1992,2002,4.0,8.51,307.0
3585,58290,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2012-07-20,4006,2001,2012,2.0,8.35,308.0
12587,11652,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,1999-06-01,3956,1988,1999,66.0,8.34,309.0
3766,58177,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2012-07-14,3998,2001,2012,54.0,8.28,310.0
51044,26037,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2004-07-05,4026,2015,2004,24.0,8.27,311.0
3766,58259,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2012-07-19,4003,2001,2012,54.0,8.27,311.0
3766,58199,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2012-07-15,3999,2001,2012,54.0,8.27,311.0
13663,3315,windsor,NC,dq3kc1,dq3kc11,dq3kc13,35.998,-76.946,35.9983333,-76.9463889,1989-11-11,1978-10-01,4059,1989,1978,51.0,8.17,312.0
51044,25117,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2004-04-01,4121,2015,2004,24.0,8.1,313.0
919,36716,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2007-08-17,4146,1996,2007,3.0,8.09,314.0
1300,52369,talihina,OK,9yhmtn,9yhmtnk,9yhmtnk,34.75139,-95.04778,34.7513889,-95.0477778,1999-11-28,2011-07-20,4252,1999,2011,0.0,7.91,315.0
3585,62839,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2013-04-24,4284,2001,2013,2.0,7.85,316.0
12587,13747,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2000-03-01,4230,1988,2000,66.0,7.84,317.0
2779,1487,san diego  (u. s. naval base),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1969-05-01,4308,1981,1969,1.0,7.81,318.0
51044,22905,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2003-08-31,4335,2015,2003,24.0,7.73,319.0
147,57015,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,2000-06-15,2012-05-26,4363,2000,2012,3.0,7.72,320.0
1586,52720,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2011-08-12,4377,1999,2011,1.0,7.7,321.0
3683,24267,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2003-12-22,4373,1992,2003,4.0,7.7,321.0
919,39567,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2008-04-30,4403,1996,2008,3.0,7.65,322.0
4737,63749,chehalis,WA,c2293y,c2293yt,c2293yt,46.6622,-122.9627,46.6622222,-122.9627778,2001-05-13,2013-06-22,4423,2001,2013,6.0,7.61,323.0
1637,36171,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2007-07-03,4432,1995,2007,0.0,7.61,323.0
1586,54240,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2011-11-10,4467,1999,2011,1.0,7.55,324.0
2779,1461,san diego (allied gardens),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1968-11-10,4480,1981,1968,1.0,7.53,325.0
3766,66256,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2013-10-05,4446,2001,2013,54.0,7.51,326.0
3585,67280,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2013-11-21,4495,2001,2013,2.0,7.51,326.0
3766,66454,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2013-10-14,4455,2001,2013,54.0,7.49,327.0
3683,25824,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2004-06-17,4551,1992,2004,4.0,7.42,328.0
3585,68941,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2014-02-13,4579,2001,2014,2.0,7.38,329.0
57013,18691,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2002-02-04,4268,2013,2002,347.0,7.37,330.0
27089,8488,sullivan (near),MO,9yz1me,9yz1mee,9yz1mee,38.2081,-91.16042,38.2080556,-91.1602778,2009-10-15,1997-03-03,4609,2009,1997,13.0,7.32,331.0
3585,69560,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,2014-03-27,4621,2001,2014,2.0,7.32,331.0
3766,68949,seaside,OR,c0pvsh,c0pvshg,c0pvshg,45.99378,-123.9211,45.9933333,-123.9213889,2001-08-03,2014-02-14,4578,2001,2014,54.0,7.31,332.0
2311,33789,strawberry,CA,9qf9m1,9qf9m1u,9qf9m1u,38.19833,-120.0083,38.1983333,-120.0083333,1993-11-01,2006-10-26,4742,1993,2006,3.0,7.14,333.0
528,1638,eureka,CA,9pr8ne,9pr8neg,9pr8neg,40.80222,-124.1625,40.8022222,-124.1625,1957-06-01,1970-06-09,4756,1957,1970,0.0,7.13,334.0
1300,61267,talihina,OK,9yhmtn,9yhmtnk,9yhmtnk,34.75139,-95.04778,34.7513889,-95.0477778,1999-11-28,2012-12-10,4761,1999,2012,0.0,7.12,335.0
1300,61296,talihina,OK,9yhmtn,9yhmtnk,9yhmtnk,34.75139,-95.04778,34.7513889,-95.0477778,1999-11-28,2012-12-12,4763,1999,2012,0.0,7.12,335.0
3585,4987,monroe,WA,c2920x,c2920xb,c2920xb,47.85556,-121.9697,47.8555556,-121.9697222,2001-08-01,1988-07-10,4770,2001,1988,2.0,7.11,336.0
1637,40434,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2008-07-12,4807,1995,2008,0.0,7.06,337.0
27089,7956,sullivan,MO,9yz1me,9yz1mee,9yz1mee,38.2081,-91.16042,38.2080556,-91.1602778,2009-10-15,1996-05-26,4890,2009,1996,13.0,6.93,338.0
2779,6318,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1994-07-25,4908,1981,1994,1.0,6.92,339.0
2779,6324,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1994-08-01,4915,1981,1994,1.0,6.91,340.0
57013,16359,loveland,OH,dnup6s,dnup6se,dnup6s8,39.26903,-84.25986,39.2688889,-84.2638889,2013-10-12,2001-03-25,4584,2013,2001,347.0,6.9,341.0
2779,6360,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1994-08-28,4942,1981,1994,1.0,6.88,342.0
3683,29554,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2005-07-17,4946,1992,2005,4.0,6.87,343.0
51044,18244,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2001-11-20,4984,2015,2001,24.0,6.79,344.0
2779,1164,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1967-06-01,5008,1981,1967,1.0,6.79,344.0
2779,6446,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1994-11-14,5020,1981,1994,1.0,6.78,345.0
1637,43251,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2009-03-04,5042,1995,2009,0.0,6.75,346.0
2326,57459,foresthill,CA,9qfjfx,9qfjfxr,9qfjfxr,39.02028,-120.8169,39.0202778,-120.8169444,1998-09-07,2012-06-21,5036,1998,2012,4.0,6.75,346.0
3683,30954,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2005-11-12,5064,1992,2005,4.0,6.72,347.0
10776,54585,pilot mountain,NC,dnqybz,dnqybzk,dnqybzg,36.38287,-80.46865,36.3863889,-80.4697222,1999-01-16,2011-12-08,4709,1999,2011,403.0,6.66,348.0
1586,65258,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2013-08-22,5118,1999,2013,1.0,6.66,348.0
3683,31613,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2006-02-15,5159,1992,2006,4.0,6.6,349.0
35596,10696,bailey,CO,9xhbpv,9xhbpve,9xhbpvt,39.40589,-105.475,39.4055556,-105.4727778,2012-05-29,1998-11-01,4958,2012,1998,195.0,6.6,349.0
1586,66840,gig harbor,WA,c22v68,c22v68h,c22v68h,47.32944,-122.5789,47.3294444,-122.5788889,1999-08-18,2013-11-01,5189,1999,2013,1.0,6.57,350.0
3683,31825,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2006-03-15,5187,1992,2006,4.0,6.57,350.0
2779,6848,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1995-04-30,5187,1981,1995,1.0,6.57,350.0
4094,42559,benton,AR,9ynhth,9ynhthk,9ynhthk,34.56444,-92.58667,34.5644444,-92.5866667,1994-10-15,2009-01-03,5194,1994,2009,1.0,6.56,351.0
12587,20166,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2002-08-27,5139,1988,2002,66.0,6.55,352.0
2779,6906,san diego (ocean beach),CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1995-05-20,5207,1981,1995,1.0,6.55,352.0
1637,45293,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2009-09-07,5229,1995,2009,0.0,6.52,353.0
502,57459,foresthill,CA,9qfjfx,9qfjfx0,9qfjfxr,39.01917,-120.8275,39.0202778,-120.8169444,2000-06-17,2012-06-21,4387,2000,2012,920.0,6.49,354.0
13663,2492,windsor,NC,dq3kc1,dq3kc11,dq3kc13,35.998,-76.946,35.9983333,-76.9463889,1989-11-11,1975-06-30,5248,1989,1975,51.0,6.44,355.0
8351,64104,willis,MI,dpkxfd,dpkxfdg,dpkxfdd,42.15965,-83.55718,42.1583333,-83.5580556,1999-06-19,2013-07-04,5129,1999,2013,163.0,6.43,356.0
65975,32698,whitehall,NY,drezc9,drezc9y,drezc9h,43.56058,-73.40212,43.5555556,-73.4041667,2019-06-12,2006-07-05,4725,2019,2006,583.0,6.42,357.0
3683,33095,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2006-08-13,5338,1992,2006,4.0,6.4,358.0
3683,33183,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2006-08-20,5345,1992,2006,4.0,6.39,359.0
2558,31977,shingletown,CA,9r1q67,9r1q677,9r1q677,40.4925,-121.8881,40.4925,-121.8880556,1991-08-01,2006-04-05,5361,1991,2006,4.0,6.37,360.0
51044,15337,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,2000-10-26,5374,2015,2000,24.0,6.33,361.0
2779,7665,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1995-12-29,5430,1981,1995,1.0,6.3,362.0
2744,10819,battle ground,WA,c20u7w,c20u7wn,c20u7wn,45.7811,-122.5322,45.7811111,-122.5322222,1984-01-15,1998-11-23,5426,1984,1998,2.0,6.3,362.0
2779,7673,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-01-01,5433,1981,1996,1.0,6.29,363.0
2779,7703,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-01-18,5450,1981,1996,1.0,6.28,364.0
2779,7839,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-04-05,5528,1981,1996,1.0,6.19,365.0
2779,7841,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-04-05,5528,1981,1996,1.0,6.19,365.0
2779,7842,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-04-05,5528,1981,1996,1.0,6.19,365.0
2779,7838,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-04-05,5528,1981,1996,1.0,6.19,365.0
2779,7840,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-04-05,5528,1981,1996,1.0,6.19,365.0
4094,46461,benton,AR,9ynhth,9ynhthk,9ynhthk,34.56444,-92.58667,34.5644444,-92.5866667,1994-10-15,2010-01-01,5557,1994,2010,1.0,6.16,366.0
2779,8030,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-06-17,5601,1981,1996,1.0,6.12,367.0
2779,8031,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1996-06-18,5602,1981,1996,1.0,6.12,367.0
12587,23506,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2003-10-17,5555,1988,2003,66.0,6.09,368.0
12587,23796,venice,FL,dhv65t,dhv65tn,dhv65tq,27.099,-82.454,27.0994444,-82.4544444,1988-08-01,2003-11-08,5577,1988,2003,66.0,6.06,369.0
15108,35467,black mountain,NC,dnm6ws,dnm6wsp,dnm6wsp,35.618,-82.321,35.6177778,-82.3213889,1991-11-17,2007-04-18,5631,1991,2007,43.0,6.04,370.0
3683,36711,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2007-08-16,5706,1992,2007,4.0,6.01,371.0
4094,47698,benton,AR,9ynhth,9ynhthk,9ynhthk,34.56444,-92.58667,34.5644444,-92.5866667,1994-10-15,2010-06-22,5729,1994,2010,1.0,5.99,372.0
1637,50674,mountain home,AR,9yqq9w,9yqq9wx,9yqq9wx,36.33528,-92.385,36.3352778,-92.385,1995-05-15,2011-02-15,5755,1995,2011,0.0,5.96,373.0
919,3657,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,1980-06-30,5763,1996,1980,3.0,5.95,374.0
3683,37731,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2007-11-09,5791,1992,2007,4.0,5.92,375.0
6746,10777,south lake tahoe (meyers),CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1983-01-01,1998-11-17,5799,1983,1998,3.0,5.92,375.0
25592,15082,portland,TN,dnd2p7,dnd2p7j,dnd2p72,36.5802,-86.5104,36.5816667,-86.5163889,1986-05-24,2000-09-21,5234,1986,2000,559.0,5.86,376.0
4885,4612,nevada city,CA,9qczq5,9qczq5r,9qczq5r,39.26167,-121.015,39.2616667,-121.015,2002-08-01,1986-07-01,5875,2002,1986,0.0,5.85,377.0
2779,8606,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-03-17,5874,1981,1997,1.0,5.85,377.0
2779,8595,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-03-15,5872,1981,1997,1.0,5.85,377.0
919,57015,south lake tahoe,CA,9qftmx,9qftmxw,9qftmxw,38.93333,-119.9833,38.9333333,-119.9833333,1996-04-10,2012-05-26,5890,1996,2012,3.0,5.83,378.0
2779,8669,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-04-13,5901,1981,1997,1.0,5.82,379.0
1571,36463,ione,WA,c2st21,c2st21h,c2st21h,48.74111,-117.4161,48.7411111,-117.4161111,1991-05-10,2007-07-26,5921,1991,2007,1.0,5.81,380.0
51044,11609,panama city beach,FL,dj6gxm,dj6gxmq,dj6gxmq,30.1766,-85.8055,30.1763889,-85.8055556,2015-07-14,1999-05-20,5899,2015,1999,24.0,5.8,381.0
2779,8751,san diego,CA,9mudn5,9mudn59,9mudn59,32.71528,-117.1564,32.7152778,-117.1563889,1981-02-15,1997-05-15,5933,1981,1997,1.0,5.79,382.0
3683,39435,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2008-04-21,5955,1992,2008,4.0,5.77,383.0
3683,39440,redding,CA,9r0yyu,9r0yyut,9r0yyut,40.58667,-122.3906,40.5866667,-122.3905556,1992-01-01,2008-04-21,5955,1992,2008,4.0,5.77,383.0
