datetime,city,state,country,shape,duration_secs,comments,date posted,latitude,longitude,datetime_formatted,full_date,year,month,season,solar_kp_index,solar_ap_index,state_code,shape_group
2005-10-10 14:45:00,los angeles,ca,us,egg,10,Egg UFO over Hollywood Hills and LAX in LOS ANGELES&#44 CA.,10/20/2005,34.0522222,-118.2427778,2005-10-10 14:45,2005-10-10,2005,10,fall,1.667,6,CA,round
2005-10-10 20:00:00,loretto,pa,us,triangle,300,Dull red flash&#44 Triangular ship&#44 Vocal Noises,10/30/2006,40.5030556,-78.6305556,2005-10-10 20:00,2005-10-10,2005,10,fall,1.667,6,PA,triangle
2005-10-10 21:00:00,lewisburg,tn,us,unknown,240,Like a grouping of balloons with a slight glow to them,12/7/2006,35.4491667,-86.7888889,2005-10-10 21:00,2005-10-10,2005,10,fall,1.667,6,TN,other
2005-10-10 21:30:00,north miami beach,fl,us,other,3600,a manta ray shaped object with orange and yellow lights flashing in,10/11/2005,25.9327778,-80.1627778,2005-10-10 21:30,2005-10-10,2005,10,fall,1.667,6,FL,other
2005-10-10 22:08:00,east wenatchee,wa,us,light,1200,Strange light over East Wenatchee Washington,10/20/2005,47.4158333,-120.2919444,2005-10-10 22:08,2005-10-10,2005,10,fall,1.667,6,WA,light
2005-10-10 23:00:00,hendersonville,nc,us,light,600,Last night&#44 October 10&#44 at about 11:00PM for about ten minutes I observed a peculiar point source light in the Eastern sky. It was at a,10/11/2005,35.3186111,-82.4611111,2005-10-10 23:00,2005-10-10,2005,10,fall,1.667,6,NC,light
2005-10-10 23:07:00,brainerd,mn,us,disk,300,A big lighted up silver saucer.,10/30/2006,46.3580556,-94.2005556,2005-10-10 23:07,2005-10-10,2005,10,fall,1.667,6,MN,round
2005-10-11 00:00:00,franklin,in,us,disk,0,two yellow objects sitting over the corn field in Franklin&#44 Indiana,10/20/2005,39.4805556,-86.055,2005-10-11 00:00,2005-10-11,2005,10,fall,0.667,3,IN,round
2006-10-10 01:00:00,pennington,tx,us,diamond,3600,IN form of diamond with multi colored lights that acted like disco light except one.  theone light was like a brite star and would resp,2/1/2007,31.1911111,-95.2352778,2006-10-10 01:00,2006-10-10,2006,10,fall,1.0,4,TX,triangle
2006-10-10 05:00:00,san francisco,ca,us,triangle,600,black triangles were seen flying across the surface of the full moon,10/30/2006,37.775,-122.4183333,2006-10-10 05:00,2006-10-10,2006,10,fall,1.0,4,CA,triangle
2006-10-10 12:37:00,blairsville,ga,us,unknown,10,Intermittant streak by moon&#44 not seen on photo taken 10 seconds earlier.,10/30/2006,34.8761111,-83.9583333,2006-10-10 12:37,2006-10-10,2006,10,fall,1.0,4,GA,other
2006-10-10 16:00:00,savannah,tn,us,light,600,weird light that moved in the sky,10/30/2006,35.2247222,-88.2491667,2006-10-10 16:00,2006-10-10,2006,10,fall,1.0,4,TN,light
2006-10-10 16:00:00,waynesboro,va,us,triangle,600,Large...beautiful...and brighter than anything I&#39ve ever seen....How small I have felt since....,10/30/2006,38.0683333,-78.8897222,2006-10-10 16:00,2006-10-10,2006,10,fall,1.0,4,VA,triangle
2006-10-10 20:00:00,bray,ok,us,other,360,Glowing V Shaped Object flying Low making no sound.,12/12/2009,34.6377778,-97.8172222,2006-10-10 20:00,2006-10-10,2006,10,fall,1.0,4,OK,other
2006-10-10 22:40:00,waycross,ga,us,light,120,Redish orange light viewed from Waycross &#44Ga. Moving Northwest and suddenly just goes out.,10/30/2006,31.2133333,-82.3541667,2006-10-10 22:40,2006-10-10,2006,10,fall,1.0,4,GA,light
2006-10-10 22:50:00,wolfforth,tx,us,disk,300,Huge aircraft with diagnally aligned white lights moving slowly and loudly through the night.,10/30/2006,33.5058333,-102.0086111,2006-10-10 22:50,2006-10-10,2006,10,fall,1.0,4,TX,round
2006-10-10 23:00:00,lyndhurst,oh,us,unknown,300,This is a follow up to my Feb. 16th&#44 1995 report.  This past Tuesday&#44 my wife and I AGAIN heard the same loud&#44 rumbling roar that we he,10/30/2006,41.52,-81.4888889,2006-10-10 23:00,2006-10-10,2006,10,fall,1.0,4,OH,other
2006-10-10 23:55:00,knik,ak,us,triangle,0,Slow moving&#44 no sound&#44  illuminated (craft) triangle over Point McKenzie&#44 Alaska.,10/30/2006,61.4577778,-149.7288889,2006-10-10 23:55,2006-10-10,2006,10,fall,1.0,4,AK,triangle
2007-10-10 01:00:00,lebanon,or,us,light,14400,Small Orange-White &quot;star&quot; that moves around in circles&#44 up&#44 down&#44 and sideways fast in the night sky,11/28/2007,44.5366667,-122.9058333,2007-10-10 01:00,2007-10-10,2007,10,fall,0.0,0,OR,light
2007-10-10 01:00:00,stockbridge,ga,us,changing,3600,i was abducted,11/28/2007,33.5441667,-84.2338889,2007-10-10 01:00,2007-10-10,2007,10,fall,0.0,0,GA,changing
2007-10-10 04:00:00,denver,co,us,changing,2700,Huge lighted cluster in the eastern sky.  ((NUFORC Note:  Sighting of Venus.  PD)),11/28/2007,39.7391667,-104.9841667,2007-10-10 04:00,2007-10-10,2007,10,fall,0.0,0,CO,changing
2007-10-10 04:30:00,jacksonville,fl,us,sphere,30,half mile from de saint Jhons River&#44 low flying sphere&#44   at slow speed without noise,3/4/2008,30.3319444,-81.6558333,2007-10-10 04:30,2007-10-10,2007,10,fall,0.0,0,FL,round
2007-10-10 05:00:00,bakersfield,ca,us,circle,0,UFO sighting in Bakersfield,11/28/2007,35.3733333,-119.0177778,2007-10-10 05:00,2007-10-10,2007,10,fall,0.0,0,CA,round
2007-10-10 06:00:00,indio,ca,us,oval,600,Observed 2 white clouds of identical shape in clear blue shy with object becoming visible beneath one cloud.,6/9/2009,33.7205556,-116.2147222,2007-10-10 06:00,2007-10-10,2007,10,fall,0.0,0,CA,round
2007-10-10 13:00:00,owego,ny,us,triangle,10800,triangle with 3 llights blinking. 500 Lights On Object0: Yes,11/28/2007,42.1033333,-76.2625,2007-10-10 13:00,2007-10-10,2007,10,fall,0.0,0,NY,triangle
2007-10-10 18:33:00,downingtown,pa,us,circle,120,Star-like (but MUCH BRIGHTER AND LARGER) light west of D-town&#44 PA.  Seen against sunset.  ((NUFORC Note:  Contrail??  PD)),11/28/2007,40.0063889,-75.7036111,2007-10-10 18:33,2007-10-10,2007,10,fall,0.0,0,PA,round
2007-10-10 19:00:00,austin,tx,us,flash,3,pulsing flash recurring at 2 second intervals 3 times along the same trajectory along 90 degrees of sky,11/28/2007,30.2669444,-97.7427778,2007-10-10 19:00,2007-10-10,2007,10,fall,0.0,0,TX,light
2007-10-10 20:10:00,starrsville (covington),ga,us,sphere,60,MUFON GEORGIA FOLLOW-UP REPORT:  Joint NUFORC-MUFON of Georgia Investigation-Fiery Sphere Shaped Object,6/12/2008,33.5394444,-83.8194444,2007-10-10 20:10,2007-10-10,2007,10,fall,0.0,0,GA,round
2007-10-10 20:30:00,conyers,ga,us,unknown,3600,Craft seen falling and dissapears into thin air.  ((NUFORC Note:  Missile launch??  We have no explanation for the aircraft.  PD)),11/28/2007,33.6675,-84.0177778,2007-10-10 20:30,2007-10-10,2007,10,fall,0.0,0,GA,other
2007-10-10 20:55:00,vero beach,fl,us,unknown,30,Shooting star without red globe burn-out or descent maintains steady Southerly trajectory.  ((NUFORC Note:  Missile launch??  PD)),11/28/2007,27.6383333,-80.3975,2007-10-10 20:55,2007-10-10,2007,10,fall,0.0,0,FL,other
2007-10-10 21:00:00,jensen beach,fl,us,oval,120,A oval shaped object hovered and shot through the sky with very bright lights and then vanished. 500 Lights On Object0: Yes,11/28/2007,27.2541667,-80.23,2007-10-10 21:00,2007-10-10,2007,10,fall,0.0,0,FL,round
2007-10-10 21:43:00,houston,tx,us,formation,35,Large Boomerang formation of lights over Houston&#44 Beltway 8 &amp; Westheimer moving north to south 10/10/07&#44 9:43 PM.,11/28/2007,29.7630556,-95.3630556,2007-10-10 21:43,2007-10-10,2007,10,fall,0.0,0,TX,changing
2007-10-10 22:00:00,duluth,mn,us,light,600,Bright pulsating light over lake superior.,1/21/2008,46.7833333,-92.1063889,2007-10-10 22:00,2007-10-10,2007,10,fall,0.0,0,MN,light
2007-10-10 22:00:00,fleming,co,us,circle,600,UFO SPOTTED&#44 FLEMING COLORADO,11/28/2007,40.68,-102.8388889,2007-10-10 22:00,2007-10-10,2007,10,fall,0.0,0,CO,round
2007-10-10 22:00:00,grove city,pa,us,unknown,3600,Light pattern moving silently through rapid maneuvers over Grove City,1/21/2008,41.1577778,-80.0888889,2007-10-10 22:00,2007-10-10,2007,10,fall,0.0,0,PA,other
2007-10-10 22:00:00,van alstyne,tx,us,other,4,large mass of tiny lights all clustered together in the shape of a large boomerang over eastern sky in north Texas.,11/28/2007,33.4213889,-96.5769444,2007-10-10 22:00,2007-10-10,2007,10,fall,0.0,0,TX,other
2007-10-10 23:05:00,northglenn,co,us,triangle,15,Hovering triangular shape seen with flashing lights seen in Colorado,11/28/2007,39.8855556,-104.9866667,2007-10-10 23:05,2007-10-10,2007,10,fall,0.0,0,CO,triangle
2008-10-10 02:00:00,north branch,mn,us,light,300,Lights at night&#44 shining into car and garage and around blinds,10/31/2008,45.5113889,-92.98,2008-10-10 02:00,2008-10-10,2008,10,fall,2.333,9,MN,light
2008-10-10 02:00:00,slingerlands,ny,us,circle,240,Huge&#44 moon size&#44 orange&#44 bright&#44 almost complete circle,10/31/2008,42.6291667,-73.865,2008-10-10 02:00,2008-10-10,2008,10,fall,2.333,9,NY,round
2008-10-10 04:00:00,carlin,nv,us,disk,600,Ufo sighting in Carlin&#44 NV&#44 at the pilot truck stop. 500 Lights On Object0: Yes,7/19/2010,40.7138889,-116.1030556,2008-10-10 04:00,2008-10-10,2008,10,fall,2.333,9,NV,round
2008-10-10 04:50:00,evansville,in,us,formation,600,I saw a huge V-shaped object moving slowly and silently over the roof tops in my neighborhood.,10/31/2008,37.9747222,-87.5558333,2008-10-10 04:50,2008-10-10,2008,10,fall,2.333,9,IN,changing
2008-10-10 06:00:00,albany,ny,us,oval,45,I live Colonie&#44 New York&#44 a suburb of Albany.  I live within 4 miles of the Albany International Airport. Many  takeoff&#8217;s and landings,10/31/2008,42.6525,-73.7566667,2008-10-10 06:00,2008-10-10,2008,10,fall,2.333,9,NY,round
2008-10-10 09:30:00,amarillo (hwy. 140),tx,us,flash,0,we saw flashing lights,10/31/2008,35.2219444,-101.8308333,2008-10-10 09:30,2008-10-10,2008,10,fall,2.333,9,TX,light
2008-10-10 10:22:00,fremont,ca,us,triangle,60,I saw a brightly lightes v shaped ufo while driving through fremont&#44ca.,10/31/2008,37.5483333,-121.9875,2008-10-10 10:22,2008-10-10,2008,10,fall,2.333,9,CA,triangle
2008-10-10 18:00:00,yuma,az,us,triangle,900,Carousel in the sky on fire / pixalated triangle over Yuma&#44 AZ,10/10/2011,32.7252778,-114.6236111,2008-10-10 18:00,2008-10-10,2008,10,fall,2.333,9,AZ,triangle
2008-10-10 19:00:00,south bend,in,us,light,600,Glowing succession of flying objects on the horizon.,10/31/2008,41.6833333,-86.25,2008-10-10 19:00,2008-10-10,2008,10,fall,2.333,9,IN,light
2008-10-10 20:00:00,la crescent,mn,us,formation,10,six strange lights in the sky over La Crescent MN,10/31/2008,43.8280556,-91.3038889,2008-10-10 20:00,2008-10-10,2008,10,fall,2.333,9,MN,changing
2008-10-10 20:00:00,philadelphia,pa,us,oval,60,Silent&#44 oval&#44 bright white craft in yard.,7/4/2012,39.9522222,-75.1641667,2008-10-10 20:00,2008-10-10,2008,10,fall,2.333,9,PA,round
2008-10-10 20:00:00,seattle,wa,us,light,180,Around 8:00 pm? I Went out side and looked up at the stars and I saw a light which I thought was a small faded star  until it started t,10/31/2008,47.6063889,-122.3308333,2008-10-10 20:00,2008-10-10,2008,10,fall,2.333,9,WA,light
2008-10-10 20:40:00,pueblo,co,us,light,300,In the northwest sky&#44 there were about seven lights moving slowly and flashing in and out if an extremely strange fashion.,10/31/2008,38.2544444,-104.6086111,2008-10-10 20:40,2008-10-10,2008,10,fall,2.333,9,CO,light
2008-10-10 21:30:00,cincinnati,oh,us,oval,900,12 ovel objects flying east to west orange and red at a slow speed then vanished,10/31/2008,39.1619444,-84.4569444,2008-10-10 21:30,2008-10-10,2008,10,fall,2.333,9,OH,round
2008-10-10 22:00:00,san diego,ca,us,disk,30,low flying saucer in suburban area.  ((NUFORC Note:  Student report.  PD)),10/31/2008,32.7152778,-117.1563889,2008-10-10 22:00,2008-10-10,2008,10,fall,2.333,9,CA,round
2008-10-10 22:30:00,madison,wi,us,circle,20,Tanslucent orange/yellow UFO in Madison WI,10/31/2008,43.0730556,-89.4011111,2008-10-10 22:30,2008-10-10,2008,10,fall,2.333,9,WI,round
2008-10-10 23:15:00,coldwater,oh,us,sphere,60,spherical in shape&#44 orange flames coming from the bottom&#44 completely silent&#44 moved fast and also hovered.,10/31/2008,40.4797222,-84.6283333,2008-10-10 23:15,2008-10-10,2008,10,fall,2.333,9,OH,round
2009-10-10 12:00:00,crested butte,co,us,egg,60,metallic egg shaped craft above crested butte&#44 CO.  Also have seen great amount of activity READ ME&#33,12/12/2009,38.8697222,-106.9872222,2009-10-10 12:00,2009-10-10,2009,10,fall,2.333,9,CO,round
2009-10-10 12:42:00,tulsa,ok,us,unknown,6,In&#39t see nothing in the park,12/12/2009,36.1538889,-95.9925,2009-10-10 12:42,2009-10-10,2009,10,fall,2.333,9,OK,other
2009-10-10 16:24:00,eagar,az,us,unknown,180,Second sighting was only 150 feet away.  Observations between two sightings.,12/12/2011,34.1111111,-109.2908333,2009-10-10 16:24,2009-10-10,2009,10,fall,2.333,9,AZ,other
2009-10-10 19:30:00,suffolk,va,us,unknown,900,It looked sort of lime green.  It appeared to have an odd texture.  It had a dimples on its surface.  It was not smooth at all.  It jus,12/12/2009,36.7280556,-76.5838889,2009-10-10 19:30,2009-10-10,2009,10,fall,2.333,9,VA,other
2009-10-10 20:30:00,anaheim,ca,us,light,300,UFO over Disneyland.,12/12/2009,33.8352778,-117.9136111,2009-10-10 20:30,2009-10-10,2009,10,fall,2.333,9,CA,light
2009-10-10 20:45:00,wilmington,nc,us,light,600,Two lights seen with a lighting of something strobe like near the ground.,12/12/2009,34.2255556,-77.945,2009-10-10 20:45,2009-10-10,2009,10,fall,2.333,9,NC,light
2009-10-10 21:00:00,leesburg,va,us,disk,300,Two large glowing amber/dark orangish colored circular disks-not a sound-,11/21/2010,39.1155556,-77.5638889,2009-10-10 21:00,2009-10-10,2009,10,fall,2.333,9,VA,round
2009-10-10 22:30:00,thief river falls,mn,us,other,0,2 orange orbs over airport,7/4/2012,48.1191667,-96.1808333,2009-10-10 22:30,2009-10-10,2009,10,fall,2.333,9,MN,other
2009-10-10 23:00:00,michigan city,in,us,changing,900,black object that seemed to impode into a sphere and vanish&#44 only to reappear in the same shape and move location,12/12/2009,41.7075,-86.895,2009-10-10 23:00,2009-10-10,2009,10,fall,2.333,9,IN,changing
2009-10-10 23:23:00,cupertino,ca,us,light,180,Bright red light object made random moves horizontally and floated for a while and then went up vertically.,12/12/2009,37.3230556,-122.0311111,2009-10-10 23:23,2009-10-10,2009,10,fall,2.333,9,CA,light
2010-10-10 01:00:00,orchard park,ny,us,light,7200,Xmas colored rotating lights.  ((NUFORC Note:  Twinkling stars??  PD)),1/5/2011,42.7675,-78.7441667,2010-10-10 01:00,2010-10-10,2010,10,fall,2.0,7,NY,light
2010-10-10 02:30:00,harrisburg,pa,us,circle,240,possible UFO sighting,11/21/2010,40.2736111,-76.8847222,2010-10-10 02:30,2010-10-10,2010,10,fall,2.0,7,PA,round
2010-10-10 03:00:00,euclid,oh,us,circle,180,2 objects blinking red and white&#44 disappeared into the sky&#44 after hovering around sky for 3 minutes.( over lake erie,11/21/2010,41.5930556,-81.5269444,2010-10-10 03:00,2010-10-10,2010,10,fall,2.0,7,OH,round
2010-10-10 08:30:00,starr,sc,us,formation,600,Strange orange lights in the night sky,11/21/2010,34.3769444,-82.6958333,2010-10-10 08:30,2010-10-10,2010,10,fall,2.0,7,SC,changing
2010-10-10 10:45:00,leominster,ma,us,flash,0,we were in the car and i looked out the window and i seen a unually big ball of a deep yellow color (way bigger than a shooting star li,11/21/2010,42.525,-71.7602778,2010-10-10 10:45,2010-10-10,2010,10,fall,2.0,7,MA,light
2010-10-10 12:00:00,greenwich,ct,us,light,240,&quot;Star&quot; like objects during clear day light in formation.,11/21/2010,41.0263889,-73.6288889,2010-10-10 12:00,2010-10-10,2010,10,fall,2.0,7,CT,light
2010-10-10 13:00:00,north charleston,sc,us,light,180,Object(s) visible 3 times at same place in the sky at during day in Chas&#44 SC,7/4/2012,32.8544444,-79.975,2010-10-10 13:00,2010-10-10,2010,10,fall,2.0,7,SC,light
2010-10-10 16:30:00,springfield,va,us,cigar,15,Metalic cigar shaped object sighted during lull in a storm in Springfield&#44 VA,11/21/2010,38.7891667,-77.1875,2010-10-10 16:30,2010-10-10,2010,10,fall,2.0,7,VA,cigar
2010-10-10 17:10:00,bridgeport,ct,us,light,600,Saw a light in the sky fading in and out over Bridgeport&#44 CT.,11/21/2010,41.1669444,-73.2052778,2010-10-10 17:10,2010-10-10,2010,10,fall,2.0,7,CT,light
2010-10-10 18:30:00,clackamas,or,us,triangle,120,triangular ufo sighting in oregon 10-10-10,11/21/2010,45.4077778,-122.5691667,2010-10-10 18:30,2010-10-10,2010,10,fall,2.0,7,OR,triangle
2010-10-10 20:00:00,san angelo,tx,us,oval,60,I was coming back from the grocery store around 8:30 pm when I noticed a large orange glowing object in the sky above my neighbors hous,11/21/2010,31.4636111,-100.4366667,2010-10-10 20:00,2010-10-10,2010,10,fall,2.0,7,TX,round
2010-10-10 20:20:00,windsor,ct,us,fireball,5,Bus sized fireball object over 91 about 3-400 ft up going about 150 mph at a downward 20 degree angle.,5/2/2014,41.8525,-72.6441667,2010-10-10 20:20,2010-10-10,2010,10,fall,2.0,7,CT,light
2010-10-10 20:45:00,sterling,il,us,cylinder,600,It had rows of white lights with red lights pulsating in between them,11/21/2010,41.7886111,-89.6961111,2010-10-10 20:45,2010-10-10,2010,10,fall,2.0,7,IL,cigar
2010-10-10 21:00:00,everett,wa,us,other,30,crown shaped object with two orange lights over everett wa,11/21/2010,47.9791667,-122.2008333,2010-10-10 21:00,2010-10-10,2010,10,fall,2.0,7,WA,other
2010-10-10 21:00:00,kykotsmovi,az,us,disk,7200,We saw  what seem to be a space craft in the eastern sky of northern AZ&#44 on 10-10-10.,1/31/2011,35.8752778,-110.6197222,2010-10-10 21:00,2010-10-10,2010,10,fall,2.0,7,AZ,round
2010-10-10 21:30:00,albany,ny,us,circle,10,Circle of light SUNY Albany.,8/30/2013,42.6525,-73.7566667,2010-10-10 21:30,2010-10-10,2010,10,fall,2.0,7,NY,round
2010-10-10 22:30:00,garden grove,ca,us,egg,7200,Blue Light in Garden Grove,11/21/2010,33.7738889,-117.9405556,2010-10-10 22:30,2010-10-10,2010,10,fall,2.0,7,CA,round
2010-10-10 23:00:00,miami,fl,us,changing,1200,Bright lights hovering and going in and out of orchestrated formations,11/21/2010,25.7738889,-80.1938889,2010-10-10 23:00,2010-10-10,2010,10,fall,2.0,7,FL,changing
2010-10-10 23:30:00,anaheim,ca,us,disk,0,UFO over Anaheim CA&#44 near midnight&#44 circular with blue lights. Investigated by mysterous helicopter.,11/21/2010,33.8352778,-117.9136111,2010-10-10 23:30,2010-10-10,2010,10,fall,2.0,7,CA,round
2011-10-10 00:00:00,troy,ny,us,triangle,7200,Red&#44 green &amp; orange blinking triangle formation.  ((NUFORC Note:  Probable sighting of a twinkling star&#44 possibly Sirius.  PD)),10/10/2011,42.7283333,-73.6922222,2011-10-10 00:00,2011-10-10,2011,10,fall,0.0,0,NY,triangle
